,id,age,highest_education,profession,hispanic,weekly_hours_worked,in_college,is_married,schoolmeals_purchases,self_employed,sex,supp_security,reason_unemployment,main_profession,numweeks_schoolmeals,id_2,psu,psu_popsize,net_income,total_food_percent,rent_income_percent,alcbev_percent,bakery_percent,beef_percent,cereal_percent,child_age,housing_type,census_division,eggs_percent,fam_size,food_away_percent,food_home_percent,fresh_fruit_percent,fresh_veg_percent,value_foodstamps,number_foodstamps,non_alc_grocery_percent,milk_percent,number_earners,non_alc_bevs_percent,oils_percent,othdairy_percent,othmeat_percent,members_under18,members_over64,pet_food_percent,pork_percent,procfruit_percent,proc_veg_percent,spouse_race,seafood_percent,smoking_percent,lives_in_MSA,state,sweets_percent,vehicle
4013,376709,54,Master’s or greater,Paid employee of a PRIVATE company,Yes,40.0,Not at all,Married,,No,Female,,,103.0,,376709,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,113766.4,0.0213729185418542,,0.0135980394914491,0.000523353116561656,0.00342579179792979,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.0020522755400540103,0.0193206430018002,0.0,0.0,,,0.0502784653465347,0.0,2,0.00133466471647165,0.0,0.0,0.0,0,0,0.0,0.00507583961521152,0.0,0.0,1.0,0.00456619880738074,0.0,Yes,California,0.0,1.0
4063,376805,71,Bachelor’s degree,,No,,Not at all,Married,,No,Female,,Retired,930.0,,376805,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,47380.8,0.21053169216222603,,0.0,0.023590568331476002,0.0,0.0065190963428224105,0,"House, apartment, flat",Pacific,0.00164074899537365,2,0.103164150879681,0.107367541282545,0.0114632931482795,0.0046314118799176,,,0.0932867321784351,6.32112585688718e-05,0,0.010080454530104999,0.00328149799074731,0.00465884915408773,0.00191512173707493,0,2,0.0,0.0021894944787762102,0.0,0.0,4.0,0.0142454327491304,0.0,Yes,California,0.0010920035119710901,1.0
4109,376894,61,Master’s or greater,Paid employee of a PRIVATE company,No,28.0,Not at all,Never married,,Yes,Male,,,101.0,,376894,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,84003.0,0.0861697377474614,,0.0022982931561968,0.00554337345094818,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0568062626334774,0.029363475113983996,0.00051998142923467,0.0,,,0.0371415306596193,2.37491518160066e-05,1,0.0,0.0,0.00339845005535517,0.0,0,0,0.0,0.0,0.00599716557741985,0.00271871361737081,,0.0,0.0,Yes,California,0.00593026439531922,1.0
4214,377138,88,Bachelor’s degree,,No,,Not at all,Married,,No,Male,,Retired,930.0,,377138,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,43709.0,0.0761756160058569,,0.0,0.0014871079182777,0.0,0.00118968633462216,0,"House, apartment, flat",Pacific,0.00117778947127594,2,0.00841108238577867,0.0677645336200782,0.0127593859388227,0.0140026081585028,,,0.08922647509666198,2.9627765448763397e-05,0,0.0,0.00237342423757121,0.0131936214509598,0.0,0,2,0.0,0.00581161774462925,0.0,0.0017785810702601302,1.0,0.0,0.0,Yes,California,0.00118373790294905,2.0
4225,377159,55,Grade 8 or lower,A State government employee,No,20.0,,Divorced,,No,Female,,,110.0,,377159,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,14400.0,0.17828055555555605,,0.0,0.0252597222222222,0.0797152777777778,0.0,0,"House, apartment, flat",Pacific,0.0,1,0.0,0.17828055555555605,0.0,0.0,,,0.65,0.0,1,0.0552680555555556,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0018055555555555602,,0.0,0.0,Yes,California,0.0,1.0
4285,377271,44,High school graduate,Paid employee of a PRIVATE company,Yes,40.0,Not at all,Never married,,No,Male,,,105.0,,377271,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,43600.0,0.12963623853211,,0.0,0.00332752293577982,0.0,0.00295183486238532,0,"House, apartment, flat",Pacific,0.0,2,0.053156880733945,0.0764793577981651,0.0,0.00149082568807339,,,0.113302752293578,0.0,1,0.0141807339449541,0.0,0.0125050458715596,0.00392385321100917,0,1,0.0,0.0,0.00106743119266055,0.0,,0.0,0.0,Yes,California,0.0,1.0
4356,377427,43,Master’s or greater,,No,40.0,Not at all,Married,,No,Female,,Taking care of home/family,910.0,,377427,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,233230.8,0.0379926642621815,,0.0,0.0021652219175169,0.000801300685844237,0.000370157886522706,2,"House, apartment, flat",Pacific,0.000367932794467969,4,0.0107096489828959,0.0272830152792856,0.0024032253887565397,0.00169531725655445,,,0.0345580429342951,5.52594254275164e-06,1,0.0023695502480804397,0.00196667481310359,0.00140530058637195,0.000589471030412793,2,0,0.0,0.00225658446483055,0.0013581968590769301,0.0018590933958979698,4.0,0.00132666989094065,0.0,Yes,California,0.000663919087873471,3.0
4373,377460,64,Some college but no degree,Self-employed,Yes,45.0,Not at all,Married,,Yes,Male,,,212.0,,377460,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,138185.4,0.0159384421219608,,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.0159384421219608,0.0,0.0,0.0,,,0.0489197845792681,0.0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,California,0.0,2.0
4417,377567,39,High school graduate,Paid employee of a PRIVATE company,Yes,40.0,Not at all,Married,,No,Male,,,112.0,,377567,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,53551.6,0.0661608616736008,,0.0094480837173866,0.00284996153242854,0.00242756518946213,0.00484056498778748,2,"House, apartment, flat",Pacific,0.00145168398329835,4,0.0099093211033844,0.0562515405702164,0.00642333749131679,0.00229162153885225,,,0.0485513037892425,4.9298246924461605e-05,1,0.000781675991006805,0.00242756518946213,0.00373359526139275,0.0038792491727604795,2,0,0.0,0.0024712613628724398,0.00266061144765049,0.00218480867051591,1.0,0.00291307822735455,0.0,Yes,California,0.00181581876171767,1.0
4482,378780,48,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Male,,,103.0,,378780,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,177987.4,0.0343282755970366,,0.0,0.0029998016713542602,0.0018577891468721899,0.00176894611641049,1,"House, apartment, flat",Pacific,0.0005279673729713451,4,0.00671957677903043,0.0276086988180062,0.0021025497310483802,0.000864829982347065,,,0.0292155512131758,7.466876868812061e-06,2,0.0032603152807445896,0.00217218207580986,0.0016661102976952302,0.000692366201203007,2,0,0.0,0.0017716558587855102,0.0014253668518108599,0.00122147736300435,2.0,0.000909507864039814,0.0,Yes,California,0.00045861403672394803,2.0
4502,378819,24,Some college but no degree,,No,40.0,Not at all,Never married,,No,Female,,Taking care of home/family,910.0,,378819,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,103942.8,0.0464105257891841,,0.0311796488068438,0.00162089149031968,0.0,0.0,0,"House, apartment, flat",Pacific,0.000747911351243184,2,0.0141427785281905,0.0322677472609935,0.00224873680524288,0.00274150782930612,,,0.0425233878633248,3.1170990198455296e-05,1,0.000430236630146581,0.0,0.00537045374956226,0.0,0,0,0.0,0.0,0.0,0.00106058332082645,,0.0,0.0,Yes,California,0.00129571264195307,1.0
4556,378935,34,Master’s or greater,Self-employed,No,50.0,Not at all,Never married,,Yes,Male,,,203.0,,378935,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,36000.0,0.271793888888889,,0.0349844444444444,0.0136933333333333,0.0,0.01183,0,"House, apartment, flat",Pacific,0.005618888888888889,1,0.14836611111111098,0.12342777777777802,0.00204388888888889,0.00574888888888889,,,0.12277777777777803,7.888888888888891e-05,1,0.0,0.0,0.00483888888888889,0.0,0,0,0.0,0.0,0.0214788888888889,0.0,,0.0043261111111111104,0.0,Yes,California,0.00360388888888889,
4715,379249,76,Bachelor’s degree,,No,,Not at all,Divorced,,No,Female,,Retired,930.0,,379249,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,86408.0,0.0641454525043977,,0.0157459957411351,0.00129085269882418,0.0,0.00662780946208684,0,"House, apartment, flat",Pacific,0.0,1,0.0180538838996389,0.0460915686047588,0.00538284070919359,0.00318774419035275,,,0.0722155355985557,0.00014064467410425,0,0.00268882209980557,0.0,0.010699935191185998,0.00149245440237015,0,1,0.0,0.0,0.00106531455420794,0.00251436741968336,,0.0,0.0,Yes,California,0.00180237940931395,1.0
4729,379281,62,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Male,,,103.0,,379281,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,233230.8,0.0677085401242032,,0.0,0.000723489350463146,0.00177918182332694,0.00222620683031572,0,"House, apartment, flat",Pacific,0.0005562730136842991,2,0.0388804436635299,0.0288280964606733,0.00195531636473399,0.0015506528297291801,,,0.0289841650416669,1.2819919153045e-05,1,0.00127084415951924,0.000467090967402247,0.000801523640959942,0.0,0,1,0.0,0.0,0.0006164385664329071,0.0068157702155976,1.0,0.00217269760254649,0.0010451433515642,Yes,California,0.00169111455262341,2.0
4837,379490,30,Some college but no degree,Paid employee of a PRIVATE company,Yes,40.0,Not at all,Married,,No,Female,,,101.0,,379490,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,135000.0,0.0644804025185185,,0.00199293081481481,0.0071047407407407405,0.00635362962962963,0.0011517037037037,1,"House, apartment, flat",Pacific,0.0009591111111111109,4,0.0232675136296296,0.0412128888888889,0.00614177777777778,0.00153303703703704,,,0.0577777777777778,0.0,2,0.0029331851851851897,0.000768444444444444,0.00234385185185185,0.0,2,0,0.0,0.0009610370370370369,0.0012499259259259302,0.0013077037037037,1.0,0.0,0.0,Yes,California,0.0011035555555555599,2.0
5104,381156,53,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Female,,,103.0,,381156,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,134029.4,0.0598082211813229,,0.00734047902922792,0.00775561182844958,0.00445200829071831,0.00126479712660058,7,"House, apartment, flat",Pacific,0.000774009284530111,4,0.0,0.0598082211813229,0.0014413255599144699,0.006888488645028629,,,,3.35374179098019e-05,3,0.00146654390753074,0.0,0.0031503535791401,0.004942796132788779,0,0,0.0,0.00566442884919279,0.0015499584419537801,0.00348983133551296,1.0,0.00354026803074549,0.0,Yes,California,0.00174200585841614,4.0
5165,381288,72,Some college but no degree,,No,,Not at all,Married,,No,Female,,Retired,930.0,,381288,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,78088.0,0.228741918860772,,0.00998873066284192,0.0154750809343305,0.00345823173855138,0.0045873378752177,0,"House, apartment, flat",Pacific,0.00111801864563057,2,0.127522794795615,0.10121912406515698,0.00752626216576171,0.00376795896936789,,,0.0532732302018236,8.044232148345459e-05,0,0.008820548611822559,0.00307857340436431,0.0056048432537649795,0.0045621130007171395,0,2,0.0,0.0038794298739883203,0.004504900881057271,0.0054440579858621,1.0,0.0037053229689581,0.0,Yes,California,0.00351078910972236,3.0
5435,381847,53,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Male,,,103.0,,381847,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,36000.0,0.0376205555555556,,0.0,0.0,0.0,0.0,0,Mobile home or trailer with NO permanent room added,Pacific,0.0,1,0.0376205555555556,0.0,0.0,0.0,,,0.0505555555555556,0.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,Yes,California,0.0,1.0
5441,382919,54,Associate’s degree in college,,No,,Part time,Never married,,No,Female,,"Ill, disabled, unable to work",900.0,,382919,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,11868.0,0.21574654533198498,,0.0,0.0,0.0,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.14592686215032,0.069819683181665,0.0,0.0,189.0,12.0,0.219076508257499,0.0,0,0.0391708796764409,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,,0.0,0.0,Yes,California,0.0,1.0
5456,382954,27,Bachelor’s degree,Paid employee of a PRIVATE company,No,40.0,Not at all,Never married,,No,Male,,,103.0,,382954,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,157094.8,0.0957447383363421,,0.00926828895673186,0.00736335435673237,0.0042732075154620006,0.00337558035020892,0,"House, apartment, flat",Pacific,0.0,2,0.0242465059314503,0.0714982324048918,0.0036907932025757703,0.0032911329974003,,,0.00496515479824921,4.65492492431322e-05,2,0.0101270190992955,0.00165014768152733,0.00444259377140427,0.0014869380781540801,0,0,0.0,0.00284609955262682,0.00435444075806456,0.00414841000465961,,0.00104603895227595,0.0,Yes,California,0.00215026455363258,1.0
5496,383038,36,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Male,,,103.0,,383038,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,292399.2,0.0667394438835674,,0.00704242692866465,0.00146450469084731,0.0008286740182599679,0.000159165962150375,1,"House, apartment, flat",Pacific,0.0,3,0.0325489946620921,0.0341904492214753,0.00106525599249246,0.0177830171901975,,,0.0186731017047926,7.0178030582847e-05,2,0.00187442373303347,0.0,0.0023963813854483897,0.0006100555678674911,1,0,0.0,0.0019597749241448,0.000176949868535892,0.000158276766831099,1.0,0.0,0.0,Yes,California,0.0,1.0
5611,383298,37,"Some high school, no degree",,Yes,40.0,,Married,,No,Female,,Taking care of home/family,910.0,,383298,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,58696.8,0.048813563942157,,0.0,0.00309625056221123,0.00644498507584741,0.00123584249908002,1,"House, apartment, flat",Pacific,0.0,3,0.0,0.048813563942157,0.0035347753199493,0.0071271346989955206,,,,0.0,1,0.00382712515844135,0.00283933706777882,0.00247611454116749,0.0011428220959234599,1,0,0.0,0.0058912921999155,0.0,0.0,1.0,0.0,0.0,Yes,California,0.000704297338185387,1.0
5658,383396,57,Master’s or greater,Paid employee of a PRIVATE company,No,40.0,Not at all,Married,,No,Male,,,103.0,,383396,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,279719.2,0.0509423736375622,,0.0026137640891293803,0.000556772649142426,0.00130874105174046,0.0,4,"House, apartment, flat",Pacific,0.000556772649142426,4,0.0240564823580219,0.0268858912795403,0.0042125102602896,0.00233398350917635,,,0.018590071757676997,0.0,2,0.0032151529104902303,0.0,0.0012092841678368901,0.0,2,0,0.0,0.00151416134466279,0.0,0.00061811988594276,1.0,0.00422831182128363,0.0,Yes,California,0.0,2.0
5696,383464,26,Associate’s degree in college,A State government employee,No,36.0,Not at all,Married,,No,Female,,,107.0,,383464,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,114754.4,0.0763475736006637,,0.0,0.00124387387324582,0.00135715928975272,0.0,0,"House, apartment, flat",Pacific,0.0,2,0.0462884211847215,0.0300591524159422,0.00113285416506905,0.00173100116422551,,,0.0453141666027621,0.0,2,0.00312894320392072,0.0,0.0024854820381615,0.0,0,0,0.0,0.00135715928975272,0.0022657083301381,0.00542184003402048,1.0,0.0,0.0,Yes,California,0.00022430512468367203,1.0
5849,383831,65,Grade 8 or lower,,Yes,20.6666666666667,,Married,,No,Male,,"Ill, disabled, unable to work",900.0,,383831,"San Francisco-Oakland-Hayward, CA",1.20-4 mil,62448.0,0.24819080899308202,,0.00858250224186523,0.0279840612990008,0.0150801956828081,0.0113089383166795,7,"House, apartment, flat",Pacific,0.000832692800409941,4,0.0479032138739431,0.200287595119139,0.0129486977965667,0.00319238598513964,320.0,12.0,0.0333077120163976,0.000103285853830387,3,0.0175542342428901,0.00737366544965411,0.0027114684217268803,0.00482885632846528,0,1,0.0,0.00718329105816039,0.00678705418908532,0.0176195048680502,1.0,0.0025085245324109697,0.0,Yes,California,0.0044372575582885,3.0
